Mth,BU,Tier,Site,Handled,Pres,Ext,Acc,Count
202505,Mobile,Silver,Delhi,1857,Cashback-Retention,,,22
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo,,,18
202505,Mobile,Silver,Delhi,1857,Cashback-Promo,,,38
202505,Mobile,Silver,Delhi,1857,Cashback-Retention|Cashback-Upgrade,,,50
202505,Mobile,Silver,Delhi,1857,Cashback-Upgrade,Cashback-Upgrade,Cashback-Upgrade,20
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade|Discount-Special|Cashback-Upgrade,Bundle-Upgrade|Cashback-Upgrade,,49
202505,Mobile,Silver,Delhi,1857,Bundle-Retention,,,35
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Welcome,Discount-Welcome|Speed-Boost-Upgrade,Speed-Boost-Upgrade,38
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Bundle-Promo,Bundle-Promo,,10
202505,Mobile,Silver,Delhi,1857,Loyalty-Welcome|Cashback-Welcome,Cashback-Welcome|Loyalty-Welcome,,46
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Loyalty-Special,Loyalty-Special,,34
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Discount-Retention,Discount-Upgrade,Discount-Upgrade,49
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Loyalty-Welcome|Loyalty-Upgrade,,,11
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Discount-Retention,,,12
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome,,,22
202505,Mobile,Silver,Delhi,1857,Loyalty-Special|Bundle-Promo,,,48
202505,Mobile,Silver,Delhi,1857,Cashback-Promo|Discount-Special,,,18
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Cashback-Welcome,,,32
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Discount-Retention|Speed-Boost-Retention,,,31
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Discount-Welcome,,,6
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Speed-Boost-Promo|Bundle-Retention,Loyalty-Promo|Bundle-Retention,,34
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Loyalty-Retention|Cashback-Promo,Cashback-Promo|Discount-Upgrade,,16
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Promo|Loyalty-Promo,Loyalty-Promo,,14
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,Speed-Boost-Upgrade,,5
202505,Mobile,Silver,Delhi,1857,Discount-Retention,,,34
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Speed-Boost-Welcome|Cashback-Welcome,Cashback-Welcome|Discount-Promo|Speed-Boost-Welcome,,17
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special,,,15
202505,Mobile,Silver,Delhi,1857,Loyalty-Upgrade,,,6
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention,Loyalty-Retention,Loyalty-Retention,14
202505,Mobile,Silver,Delhi,1857,Cashback-Retention,Cashback-Retention,,40
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo,,,47
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade|Cashback-Promo,,,23
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade,,,48
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Bundle-Retention|Cashback-Promo,Bundle-Retention,,45
202505,Mobile,Silver,Delhi,1857,Loyalty-Upgrade,,,45
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,,,48
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Loyalty-Special|Discount-Welcome,Loyalty-Promo,,36
202505,Mobile,Silver,Delhi,1857,Discount-Promo,,,41
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Loyalty-Upgrade,Discount-Upgrade,Discount-Upgrade,20
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Bundle-Promo,,,16
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Discount-Retention,Discount-Promo,,10
202505,Mobile,Silver,Delhi,1857,Bundle-Special,,,15
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Loyalty-Welcome,,,9
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Bundle-Promo|Loyalty-Upgrade,Loyalty-Upgrade|Loyalty-Promo,Loyalty-Promo,12
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Cashback-Upgrade,,,40
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Cashback-Special,Cashback-Special|Speed-Boost-Special,,47
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo,,,45
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome|Discount-Retention,,,13
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade,Bundle-Upgrade,Bundle-Upgrade,22
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Loyalty-Welcome,,,28
202505,Mobile,Silver,Delhi,1857,Discount-Special,Discount-Special,,37
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,,,16
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Cashback-Upgrade|Cashback-Promo,,,8
202505,Mobile,Silver,Delhi,1857,Cashback-Promo,,,15
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Promo,,,26
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome,Speed-Boost-Welcome,,19
202505,Mobile,Silver,Delhi,1857,Bundle-Promo,Bundle-Promo,,48
202505,Mobile,Silver,Delhi,1857,Bundle-Promo,,,47
202505,Mobile,Silver,Delhi,1857,Cashback-Retention|Bundle-Retention|Cashback-Upgrade,Bundle-Retention|Cashback-Retention,,10
202505,Mobile,Silver,Delhi,1857,Cashback-Welcome,,,36
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Bundle-Retention|Loyalty-Upgrade,,,41
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,,,35
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade,,,49
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo,,,35
202505,Mobile,Silver,Delhi,1857,Loyalty-Welcome,,,32
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade,Bundle-Upgrade,,27
202505,Mobile,Silver,Delhi,1857,Discount-Retention,,,41
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Discount-Upgrade,,,13
202505,Mobile,Silver,Delhi,1857,Bundle-Welcome,,,28
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Cashback-Special|Speed-Boost-Retention,Speed-Boost-Special|Speed-Boost-Retention|Cashback-Special,Cashback-Special|Speed-Boost-Retention|Speed-Boost-Special,24
202505,Mobile,Silver,Delhi,1857,Discount-Special,Discount-Special,,50
202505,Mobile,Silver,Delhi,1857,Discount-Welcome|Discount-Retention,,,9
202505,Mobile,Silver,Delhi,1857,Loyalty-Special,,,44
202505,Mobile,Silver,Delhi,1857,Discount-Welcome,Discount-Welcome,,27
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Cashback-Promo,Cashback-Promo|Speed-Boost-Upgrade,Speed-Boost-Upgrade,10
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Speed-Boost-Promo|Bundle-Retention,Bundle-Retention,,17
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Loyalty-Special,,,8
202505,Mobile,Silver,Delhi,1857,Bundle-Special,Bundle-Special,,42
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Discount-Retention,Discount-Upgrade,,16
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Bundle-Upgrade|Loyalty-Promo,Loyalty-Promo|Bundle-Upgrade|Bundle-Promo,Bundle-Upgrade|Bundle-Promo,35
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade|Cashback-Promo,Cashback-Promo|Bundle-Upgrade,Cashback-Promo,24
202505,Mobile,Silver,Delhi,1857,Loyalty-Special,,,16
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Promo|Bundle-Retention,Bundle-Retention|Speed-Boost-Upgrade,,7
202505,Mobile,Silver,Delhi,1857,Loyalty-Special|Loyalty-Retention|Bundle-Upgrade,Loyalty-Retention,Loyalty-Retention,45
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade,,,20
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade,,,37
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Discount-Promo,,,7
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Welcome|Loyalty-Upgrade,,,38
202505,Mobile,Silver,Delhi,1857,Bundle-Retention|Discount-Retention|Cashback-Promo,,,12
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Discount-Upgrade|Cashback-Upgrade,Bundle-Promo|Discount-Upgrade,,23
202505,Mobile,Silver,Delhi,1857,Cashback-Promo,Cashback-Promo,Cashback-Promo,26
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,,,17
202505,Mobile,Silver,Delhi,1857,Cashback-Upgrade,Cashback-Upgrade,,31
202505,Mobile,Silver,Delhi,1857,Discount-Retention|Loyalty-Upgrade,,,36
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade|Cashback-Upgrade,Bundle-Upgrade,,47
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Loyalty-Retention,Loyalty-Retention|Speed-Boost-Promo,,32
202505,Mobile,Silver,Delhi,1857,Bundle-Welcome|Loyalty-Special,Bundle-Welcome|Loyalty-Special,,48
202505,Mobile,Silver,Delhi,1857,Bundle-Retention,Bundle-Retention,,11
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo,,,10
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Loyalty-Special,,,5
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Discount-Retention|Cashback-Upgrade,,,34
202505,Mobile,Silver,Delhi,1857,Cashback-Retention,,,16
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome|Loyalty-Retention,,,45
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Discount-Retention|Loyalty-Upgrade,Bundle-Promo|Loyalty-Upgrade,,13
202505,Mobile,Silver,Delhi,1857,Loyalty-Special,Loyalty-Special,,24
202505,Mobile,Silver,Delhi,1857,Discount-Retention,Discount-Retention,,40
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade|Loyalty-Retention|Cashback-Upgrade,Loyalty-Retention|Bundle-Upgrade,,20
202505,Mobile,Silver,Delhi,1857,Cashback-Upgrade,Cashback-Upgrade,,14
202505,Mobile,Silver,Delhi,1857,Bundle-Promo|Discount-Retention|Discount-Special,,,27
202505,Mobile,Silver,Delhi,1857,Bundle-Welcome|Discount-Upgrade,,,37
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo,,,26
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Upgrade|Cashback-Special,,,8
202505,Mobile,Silver,Delhi,1857,Loyalty-Special|Cashback-Welcome|Discount-Special,,,24
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Speed-Boost-Welcome|Discount-Welcome,,,44
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Loyalty-Special|Loyalty-Promo,Loyalty-Promo,,46
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Retention,,,14
202505,Mobile,Silver,Delhi,1857,Loyalty-Special|Bundle-Upgrade|Cashback-Upgrade,,,27
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Speed-Boost-Upgrade|Loyalty-Upgrade,,,32
202505,Mobile,Silver,Delhi,1857,Bundle-Special,Bundle-Special,,7
202505,Mobile,Silver,Delhi,1857,Discount-Retention|Loyalty-Upgrade|Cashback-Welcome,Loyalty-Upgrade|Cashback-Welcome|Discount-Retention,,9
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Loyalty-Welcome|Loyalty-Promo,Cashback-Special|Loyalty-Promo,,45
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Cashback-Upgrade,Speed-Boost-Upgrade,,11
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Retention,,,9
202505,Mobile,Silver,Delhi,1857,Cashback-Promo,,,18
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Retention,,,5
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Discount-Upgrade|Cashback-Welcome,Cashback-Welcome|Discount-Upgrade,,18
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Speed-Boost-Welcome|Loyalty-Upgrade,,,37
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Cashback-Upgrade,Cashback-Upgrade,Cashback-Upgrade,10
202505,Mobile,Silver,Delhi,1857,Loyalty-Welcome,,,32
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo,,,38
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo,,,19
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Bundle-Welcome|Speed-Boost-Upgrade,Speed-Boost-Upgrade|Bundle-Special,,15
202505,Mobile,Silver,Delhi,1857,Discount-Retention|Loyalty-Upgrade,Discount-Retention|Loyalty-Upgrade,Loyalty-Upgrade|Discount-Retention,22
202505,Mobile,Silver,Delhi,1857,Bundle-Upgrade,,,25
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention|Discount-Special,,,32
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention,,,48
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Bundle-Welcome,Bundle-Welcome|Speed-Boost-Promo,,6
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Bundle-Welcome,,,7
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Loyalty-Welcome,Discount-Promo,,36
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention,Loyalty-Retention,,40
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Bundle-Welcome|Cashback-Retention,Cashback-Retention|Discount-Promo|Bundle-Welcome,,18
202505,Mobile,Silver,Delhi,1857,Discount-Special,,,40
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Discount-Promo|Speed-Boost-Special,,,18
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention,,,42
202505,Mobile,Silver,Delhi,1857,Loyalty-Special,,,49
202505,Mobile,Silver,Delhi,1857,Discount-Welcome|Loyalty-Upgrade,,,28
202505,Mobile,Silver,Delhi,1857,Discount-Retention,,,20
202505,Mobile,Silver,Delhi,1857,Cashback-Promo,Cashback-Promo,,30
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Discount-Upgrade,,,38
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Cashback-Retention,Speed-Boost-Promo|Cashback-Retention,,28
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade,,,44
202505,Mobile,Silver,Delhi,1857,Bundle-Retention|Discount-Welcome|Loyalty-Welcome,Loyalty-Welcome|Discount-Welcome,,17
202505,Mobile,Silver,Delhi,1857,Discount-Welcome|Cashback-Welcome,,,25
202505,Mobile,Silver,Delhi,1857,Discount-Retention,,,19
202505,Mobile,Silver,Delhi,1857,Loyalty-Special,,,24
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome|Discount-Special,,,7
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Discount-Welcome|Discount-Retention,,,28
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade,,,49
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Welcome|Bundle-Promo|Bundle-Welcome,Bundle-Welcome,Bundle-Welcome,40
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special|Discount-Upgrade|Bundle-Special,,,27
202505,Mobile,Silver,Delhi,1857,Discount-Promo|Speed-Boost-Welcome|Cashback-Promo,,,14
202505,Mobile,Silver,Delhi,1857,Cashback-Retention|Cashback-Promo,,,28
202505,Mobile,Silver,Delhi,1857,Discount-Welcome|Cashback-Retention,,,5
202505,Mobile,Silver,Delhi,1857,Loyalty-Welcome,Loyalty-Welcome,,24
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Cashback-Retention,,,27
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo,,,14
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Discount-Promo,,,26
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade,Discount-Upgrade,,22
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade|Cashback-Promo,,,24
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Bundle-Welcome|Loyalty-Welcome,,,32
202505,Mobile,Silver,Delhi,1857,Loyalty-Special|Discount-Welcome,Loyalty-Special|Discount-Welcome,,13
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special,,,35
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Bundle-Welcome|Bundle-Promo,Bundle-Welcome|Bundle-Promo,Bundle-Welcome,11
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Cashback-Promo,,,37
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Bundle-Welcome,,,17
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Speed-Boost-Welcome,,,40
202505,Mobile,Silver,Delhi,1857,Bundle-Welcome|Discount-Upgrade|Bundle-Upgrade,,,43
202505,Mobile,Silver,Delhi,1857,Loyalty-Welcome|Loyalty-Retention|Bundle-Retention,Loyalty-Welcome,,29
202505,Mobile,Silver,Delhi,1857,Discount-Retention,,,7
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Bundle-Retention|Discount-Special,,,43
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention|Discount-Welcome,Loyalty-Retention,,26
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special,Speed-Boost-Special,,30
202505,Mobile,Silver,Delhi,1857,Cashback-Special|Speed-Boost-Promo,Speed-Boost-Promo,,48
202505,Mobile,Silver,Delhi,1857,Loyalty-Promo|Bundle-Retention,,,36
202505,Mobile,Silver,Delhi,1857,Discount-Upgrade|Cashback-Promo,,,27
202505,Mobile,Silver,Delhi,1857,Bundle-Special|Bundle-Welcome,,,35
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Special,,,35
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Upgrade,,,31
202505,Mobile,Silver,Delhi,1857,Speed-Boost-Promo|Bundle-Upgrade|Discount-Special,,,13
202505,Mobile,Silver,Delhi,1857,Loyalty-Retention|Speed-Boost-Retention,,,33
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Loyalty-Retention|Speed-Boost-Retention,,,17
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade,,,5
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Cashback-Promo,Speed-Boost-Special,,44
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention|Cashback-Retention|Cashback-Welcome,Cashback-Retention|Speed-Boost-Retention,,23
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Discount-Promo,Discount-Promo,Discount-Promo,30
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Discount-Upgrade|Loyalty-Welcome,Speed-Boost-Promo|Discount-Upgrade|Loyalty-Welcome,,28
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Cashback-Retention,,,15
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Speed-Boost-Promo,,,16
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Welcome|Loyalty-Welcome,Loyalty-Welcome,Loyalty-Welcome,26
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention,,,34
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special,Speed-Boost-Special,,42
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade,,,34
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Loyalty-Retention|Cashback-Retention,Discount-Promo,,36
202505,Mobile,Silver,Mumbai,2804,Bundle-Special,,,35
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Discount-Retention,,,49
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Loyalty-Special|Loyalty-Upgrade,Bundle-Welcome,,26
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Speed-Boost-Welcome|Cashback-Upgrade,,,30
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Speed-Boost-Welcome|Discount-Retention,,,13
202505,Mobile,Silver,Mumbai,2804,Cashback-Promo,,,19
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention,,,48
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Bundle-Upgrade,,,48
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade,Speed-Boost-Upgrade,,47
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Bundle-Promo,,,17
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Speed-Boost-Special|Cashback-Retention,,,33
202505,Mobile,Silver,Mumbai,2804,Cashback-Retention|Speed-Boost-Welcome|Loyalty-Welcome,,,15
202505,Mobile,Silver,Mumbai,2804,Discount-Special,,,42
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention|Bundle-Retention|Bundle-Upgrade,,,24
202505,Mobile,Silver,Mumbai,2804,Cashback-Retention,,,28
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Loyalty-Welcome,Loyalty-Welcome|Loyalty-Promo,,38
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Discount-Upgrade|Discount-Retention,,,18
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Loyalty-Welcome|Discount-Special,Discount-Special|Loyalty-Welcome,,48
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Speed-Boost-Welcome|Loyalty-Special,Speed-Boost-Welcome|Loyalty-Promo|Loyalty-Special,Loyalty-Promo,21
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention,,,18
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Special,,,41
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Discount-Special,,,18
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Welcome|Speed-Boost-Retention,Discount-Welcome|Speed-Boost-Retention,,16
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo,,,12
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade|Discount-Upgrade|Cashback-Retention,,,25
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Cashback-Retention,,,14
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Bundle-Upgrade|Loyalty-Upgrade,Bundle-Upgrade|Loyalty-Upgrade|Speed-Boost-Welcome,,30
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Bundle-Upgrade|Discount-Upgrade,Bundle-Upgrade,,44
202505,Mobile,Silver,Mumbai,2804,Cashback-Retention|Cashback-Promo,,,41
202505,Mobile,Silver,Mumbai,2804,Cashback-Special,,,40
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Speed-Boost-Welcome|Cashback-Promo,,,17
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo,,,11
202505,Mobile,Silver,Mumbai,2804,Discount-Special,,,7
202505,Mobile,Silver,Mumbai,2804,Discount-Retention|Loyalty-Upgrade,,,39
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Promo|Bundle-Welcome,Discount-Promo,Discount-Promo,39
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade,,,39
202505,Mobile,Silver,Mumbai,2804,Cashback-Welcome,,,48
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special,Speed-Boost-Special,,38
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Upgrade,,,48
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome,,,20
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Cashback-Retention,Cashback-Special,,35
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Cashback-Retention|Cashback-Welcome,,,20
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Loyalty-Upgrade|Discount-Special,,,20
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade|Cashback-Promo,,,17
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Discount-Retention,,,50
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo,Bundle-Promo,,8
202505,Mobile,Silver,Mumbai,2804,Discount-Special,,,43
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Bundle-Promo|Cashback-Promo,,,31
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Loyalty-Welcome|Loyalty-Upgrade,,,34
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo,,,10
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade|Speed-Boost-Promo,Speed-Boost-Upgrade|Speed-Boost-Promo,,24
202505,Mobile,Silver,Mumbai,2804,Discount-Promo,Discount-Promo,,15
202505,Mobile,Silver,Mumbai,2804,Loyalty-Welcome,,,36
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,28
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Cashback-Upgrade,Cashback-Special|Cashback-Upgrade,,41
202505,Mobile,Silver,Mumbai,2804,Discount-Promo,,,26
202505,Mobile,Silver,Mumbai,2804,Discount-Retention,,,33
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade,,,42
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Cashback-Welcome,,,48
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome|Discount-Retention|Discount-Special,,,47
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade|Discount-Promo|Loyalty-Upgrade,,,21
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Bundle-Upgrade|Cashback-Retention,Cashback-Retention|Bundle-Upgrade|Speed-Boost-Promo,,44
202505,Mobile,Silver,Mumbai,2804,Bundle-Special,,,45
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention|Cashback-Welcome,,,23
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,40
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Discount-Special,,,36
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Bundle-Welcome|Bundle-Promo,,,37
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Bundle-Welcome|Discount-Upgrade,,,11
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Speed-Boost-Welcome|Speed-Boost-Retention,Speed-Boost-Retention|Speed-Boost-Special|Speed-Boost-Welcome,Speed-Boost-Special|Speed-Boost-Retention|Speed-Boost-Welcome,50
202505,Mobile,Silver,Mumbai,2804,Cashback-Retention,Cashback-Retention,,19
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Loyalty-Welcome|Discount-Retention,,,11
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention,,,28
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Bundle-Retention,,,33
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome|Discount-Retention,,,19
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade,,,13
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Cashback-Welcome,,,37
202505,Mobile,Silver,Mumbai,2804,Cashback-Welcome,,,8
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Bundle-Promo,Bundle-Promo|Speed-Boost-Welcome,,17
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Welcome|Loyalty-Retention,,,44
