month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-01,SBS,Tier F,Location 1,264,Offer A|Offer C|Offer E|Offer F|Offer H,Offer A|Offer C|Offer H,Offer A|Offer H,130
2026-01,SBS,Tier F,Location 1,177,Offer A|Offer C|Offer E|Offer F|Offer H|Offer I,Offer A|Offer E,,35
2026-01,SBS,Tier F,Location 1,142,Offer A|Offer C|Offer E|Offer G,Offer C|Offer E|Offer G,Offer C,55
2026-01,SBS,Tier F,Location 1,317,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I,Offer C|Offer E|Offer H|Offer I,Offer C|Offer E|Offer H,297
2026-01,SBS,Tier F,Location 1,323,Offer A|Offer C|Offer J,Offer A|Offer C,Offer A|Offer C,24
2026-01,SBS,Tier F,Location 1,369,Offer A|Offer D,Offer A|Offer D,Offer D,132
2026-01,SBS,Tier F,Location 1,448,Offer A|Offer D|Offer E|Offer F|Offer G|Offer J,Offer F,Offer F,173
2026-01,SBS,Tier F,Location 1,472,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer G|Offer H|Offer J,18
2026-01,SBS,Tier F,Location 1,462,Offer A|Offer D|Offer F|Offer G|Offer J,,,360
2026-01,SBS,Tier F,Location 1,120,Offer A|Offer D|Offer I,Offer A|Offer D|Offer I,Offer A|Offer D,18
2026-01,SBS,Tier F,Location 1,264,Offer A|Offer E,,,41
2026-01,SBS,Tier F,Location 1,387,Offer A|Offer E|Offer G,Offer A|Offer E,Offer A,113
2026-01,SBS,Tier F,Location 1,441,Offer A|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A,66
2026-01,SBS,Tier F,Location 1,231,Offer A|Offer F|Offer I|Offer J,,,60
2026-01,SBS,Tier F,Location 1,243,Offer A|Offer H|Offer J,,,17
2026-01,SBS,Tier F,Location 1,462,Offer B,,,34
2026-01,SBS,Tier F,Location 1,441,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H,Offer G,12
2026-01,SBS,Tier F,Location 1,372,Offer B|Offer C|Offer D|Offer G|Offer J,Offer D|Offer G|Offer J,Offer D|Offer G|Offer J,16
2026-01,SBS,Tier F,Location 1,243,Offer B|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer E|Offer F|Offer G|Offer H,Offer B|Offer E|Offer F|Offer G|Offer H,21
2026-01,SBS,Tier F,Location 1,231,Offer B|Offer C|Offer E|Offer G,Offer B|Offer E|Offer G,,171
2026-01,SBS,Tier F,Location 1,242,Offer B|Offer C|Offer E|Offer I,Offer B|Offer C|Offer E|Offer I,Offer C|Offer E|Offer I,10
2026-01,SBS,Tier F,Location 1,242,Offer B|Offer C|Offer F|Offer G,Offer B|Offer C|Offer F|Offer G,Offer B|Offer F,120
2026-01,SBS,Tier F,Location 1,110,Offer B|Offer C|Offer H|Offer I,,,11
2026-01,SBS,Tier F,Location 1,472,Offer B|Offer C|Offer H|Offer I|Offer J,,,317
2026-01,SBS,Tier F,Location 1,323,Offer B|Offer C|Offer J,Offer J,,35
2026-01,SBS,Tier F,Location 1,394,Offer B|Offer D,,,294
2026-01,SBS,Tier F,Location 1,110,Offer B|Offer D,Offer D,,23
2026-01,SBS,Tier F,Location 1,120,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer D|Offer E|Offer G,28
2026-01,SBS,Tier F,Location 1,177,Offer B|Offer D|Offer E|Offer G,,,142
2026-01,SBS,Tier F,Location 1,441,Offer B|Offer D|Offer E|Offer G,Offer B|Offer E,Offer B|Offer E,65
2026-01,SBS,Tier F,Location 1,188,Offer B|Offer D|Offer E|Offer H,Offer B|Offer D|Offer E|Offer H,,30
2026-01,SBS,Tier F,Location 1,120,Offer B|Offer D|Offer F|Offer G|Offer J,,,74
2026-01,SBS,Tier F,Location 1,441,Offer B|Offer D|Offer F|Offer G|Offer J,Offer G,,39
2026-01,SBS,Tier F,Location 1,472,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer H|Offer I,Offer B|Offer I,13
2026-01,SBS,Tier F,Location 1,242,Offer B|Offer E|Offer F|Offer H,Offer B|Offer E|Offer H,Offer E,44
2026-01,SBS,Tier F,Location 1,183,Offer B|Offer F|Offer G|Offer I|Offer J,Offer B|Offer F|Offer J,Offer F,183
2026-01,SBS,Tier F,Location 1,317,Offer B|Offer F|Offer G|Offer I|Offer J,Offer I|Offer J,Offer I|Offer J,20
2026-01,SBS,Tier F,Location 1,158,Offer C|Offer D,Offer D,,79
2026-01,SBS,Tier F,Location 1,282,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer C|Offer D|Offer F|Offer G|Offer H,Offer G|Offer H,157
2026-01,SBS,Tier F,Location 1,70,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer C|Offer D|Offer E|Offer F|Offer I,Offer C|Offer D|Offer E|Offer F,44
2026-01,SBS,Tier F,Location 1,203,Offer C|Offer D|Offer E|Offer I,Offer C|Offer D|Offer E|Offer I,Offer D|Offer E|Offer I,80
2026-01,SBS,Tier F,Location 1,369,Offer C|Offer D|Offer F,Offer C,,207
2026-01,SBS,Tier F,Location 1,394,Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer C|Offer F|Offer G|Offer H|Offer J,Offer F|Offer G|Offer J,40
2026-01,SBS,Tier F,Location 1,279,Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer F|Offer J,,34
2026-01,SBS,Tier F,Location 1,282,Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,Offer C|Offer I,,125
2026-01,SBS,Tier F,Location 1,188,Offer C|Offer D|Offer H,Offer C|Offer H,Offer C|Offer H,70
2026-01,SBS,Tier F,Location 1,279,Offer C|Offer E|Offer H,Offer C,,201
2026-01,SBS,Tier F,Location 1,117,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,,5
2026-01,SBS,Tier F,Location 1,106,Offer C|Offer F|Offer H|Offer J,,,1
2026-01,SBS,Tier F,Location 1,70,Offer C|Offer G|Offer I,,,5
2026-01,SBS,Tier F,Location 1,472,Offer C|Offer I,Offer C|Offer I,Offer C|Offer I,11
2026-01,SBS,Tier F,Location 1,142,Offer D,,,52
2026-01,SBS,Tier F,Location 1,70,Offer D,Offer D,,10
2026-01,SBS,Tier F,Location 1,369,Offer D,Offer D,Offer D,30
2026-01,SBS,Tier F,Location 1,220,Offer D|Offer E,,,34
2026-01,SBS,Tier F,Location 1,387,Offer D|Offer E|Offer H|Offer I,Offer H,Offer H,44
2026-01,SBS,Tier F,Location 1,203,Offer D|Offer F,,,123
2026-01,SBS,Tier F,Location 1,242,Offer D|Offer G|Offer H|Offer I|Offer J,Offer D|Offer G|Offer H|Offer I|Offer J,,1
2026-01,SBS,Tier F,Location 1,158,Offer D|Offer H,Offer D|Offer H,Offer D|Offer H,49
2026-01,SBS,Tier F,Location 1,70,Offer D|Offer I,,,8
2026-01,SBS,Tier F,Location 1,590,Offer E,,,54
2026-01,SBS,Tier F,Location 1,110,Offer E|Offer F|Offer G|Offer J,,,42
2026-01,SBS,Tier F,Location 1,323,Offer E|Offer G|Offer J,Offer E,,150
2026-01,SBS,Tier F,Location 1,441,Offer F,,,259
2026-01,SBS,Tier F,Location 1,472,Offer F|Offer G|Offer H,Offer G|Offer H,,113
2026-01,SBS,Tier F,Location 1,242,Offer F|Offer H|Offer J,Offer F,Offer F,67
2026-01,SBS,Tier F,Location 1,243,Offer G,,,139
2026-01,SBS,Tier F,Location 1,117,Offer G,Offer G,,12
2026-01,SBS,Tier F,Location 1,372,Offer G|Offer I|Offer J,Offer I,Offer I,114
2026-01,SBS,Tier F,Location 1,106,Offer G|Offer J,Offer G|Offer J,Offer G,6
2026-01,SBS,Tier F,Location 1,387,Offer H,,,98
2026-01,SBS,Tier F,Location 1,372,Offer I|Offer J,,,107
2026-01,SBS,Tier F,Location 1,484,Offer J,,,129
2026-01,SBS,Tier F,Location 2,310,Offer A,Offer A,,39
2026-01,SBS,Tier F,Location 2,434,Offer A,Offer A,Offer A,4
2026-01,SBS,Tier F,Location 2,331,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer H,Offer D|Offer E|Offer F,,222
2026-01,SBS,Tier F,Location 2,193,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer I,Offer A|Offer B|Offer C|Offer E|Offer F,Offer A,60
2026-01,SBS,Tier F,Location 2,193,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer I,Offer B|Offer C|Offer D|Offer E|Offer G|Offer I,Offer B|Offer C|Offer E|Offer G|Offer I,11
2026-01,SBS,Tier F,Location 2,288,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,,,4
2026-01,SBS,Tier F,Location 2,142,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G,Offer A|Offer C|Offer D|Offer F|Offer G,,62
2026-01,SBS,Tier F,Location 2,273,Offer A|Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer C|Offer D|Offer H|Offer I,46
2026-01,SBS,Tier F,Location 2,193,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer A|Offer B|Offer I,Offer A|Offer B,19
2026-01,SBS,Tier F,Location 2,257,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer J,Offer G,,105
2026-01,SBS,Tier F,Location 2,463,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer A|Offer H|Offer I|Offer J,Offer A|Offer H|Offer I|Offer J,2
2026-01,SBS,Tier F,Location 2,463,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer J,Offer F,Offer F,88
2026-01,SBS,Tier F,Location 2,84,Offer A|Offer B|Offer C|Offer H|Offer I,Offer A|Offer B|Offer C|Offer H|Offer I,Offer A,20
2026-01,SBS,Tier F,Location 2,303,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer E|Offer H,,35
2026-01,SBS,Tier F,Location 2,138,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I,Offer A|Offer B|Offer D|Offer I,54
2026-01,SBS,Tier F,Location 2,143,Offer A|Offer B|Offer D|Offer H,Offer A|Offer B,Offer A,29
2026-01,SBS,Tier F,Location 2,464,Offer A|Offer B|Offer F|Offer H|Offer I|Offer J,Offer B|Offer F|Offer H|Offer J,,312
2026-01,SBS,Tier F,Location 2,173,Offer A|Offer B|Offer F|Offer I|Offer J,,,6
2026-01,SBS,Tier F,Location 2,257,Offer A|Offer B|Offer H,Offer A|Offer B|Offer H,Offer A|Offer B|Offer H,152
2026-01,SBS,Tier F,Location 2,434,Offer A|Offer B|Offer I,,,48
2026-01,SBS,Tier F,Location 2,339,Offer A|Offer B|Offer I,Offer A|Offer B|Offer I,Offer A|Offer I,116
2026-01,SBS,Tier F,Location 2,303,Offer A|Offer C|Offer D|Offer E|Offer F,Offer D|Offer E|Offer F,Offer D|Offer E|Offer F,39
2026-01,SBS,Tier F,Location 2,138,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer C|Offer G,Offer A|Offer C|Offer G,49
2026-01,SBS,Tier F,Location 2,288,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer J,Offer C|Offer F,Offer C,122
2026-01,SBS,Tier F,Location 2,245,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer A|Offer E|Offer F|Offer H|Offer J,Offer A,161
2026-01,SBS,Tier F,Location 2,138,Offer A|Offer C|Offer D|Offer F,,,16
2026-01,SBS,Tier F,Location 2,138,Offer A|Offer C|Offer D|Offer F|Offer G|Offer J,,,4
2026-01,SBS,Tier F,Location 2,149,Offer A|Offer C|Offer D|Offer F|Offer G|Offer J,Offer C|Offer D|Offer F|Offer G,Offer C,4
2026-01,SBS,Tier F,Location 2,303,Offer A|Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,Offer H,,64
2026-01,SBS,Tier F,Location 2,142,Offer A|Offer C|Offer D|Offer G|Offer H|Offer J,,,13
2026-01,SBS,Tier F,Location 2,339,Offer A|Offer C|Offer E|Offer F,,,117
2026-01,SBS,Tier F,Location 2,464,Offer A|Offer C|Offer E|Offer H|Offer I|Offer J,,,152
2026-01,SBS,Tier F,Location 2,149,Offer A|Offer C|Offer J,Offer A,,4
2026-01,SBS,Tier F,Location 2,173,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer D|Offer E|Offer F|Offer G|Offer J,Offer D|Offer F,33
2026-01,SBS,Tier F,Location 2,143,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer E|Offer G,,40
2026-01,SBS,Tier F,Location 2,288,Offer A|Offer D|Offer F|Offer H|Offer J,Offer A|Offer F|Offer H|Offer J,Offer A|Offer H|Offer J,54
2026-01,SBS,Tier F,Location 2,245,Offer A|Offer E,,,49
2026-01,SBS,Tier F,Location 2,406,Offer A|Offer E|Offer G,Offer A|Offer G,,406
2026-01,SBS,Tier F,Location 2,465,Offer A|Offer E|Offer G|Offer H,Offer A|Offer G,Offer G,253
2026-01,SBS,Tier F,Location 2,60,Offer A|Offer E|Offer H|Offer J,Offer A|Offer E|Offer H|Offer J,Offer A|Offer H|Offer J,60
2026-01,SBS,Tier F,Location 2,149,Offer A|Offer H,,,61
2026-01,SBS,Tier F,Location 2,465,Offer A|Offer I,Offer A|Offer I,Offer A,190
2026-01,SBS,Tier F,Location 2,193,Offer A|Offer J,Offer A|Offer J,Offer J,97
2026-01,SBS,Tier F,Location 2,434,Offer B|Offer C|Offer D|Offer E|Offer F|Offer G|Offer I,Offer B|Offer C|Offer D|Offer F,Offer B|Offer F,18
2026-01,SBS,Tier F,Location 2,84,Offer B|Offer C|Offer D|Offer E|Offer F|Offer I|Offer J,Offer C|Offer D|Offer I,Offer C|Offer D|Offer I,38
2026-01,SBS,Tier F,Location 2,465,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer B|Offer C|Offer G|Offer I,Offer C|Offer I,22
2026-01,SBS,Tier F,Location 2,310,Offer B|Offer C|Offer D|Offer E|Offer I|Offer J,Offer B|Offer C|Offer J,Offer B|Offer C|Offer J,233
2026-01,SBS,Tier F,Location 2,138,Offer B|Offer C|Offer D|Offer F|Offer G|Offer H,,,15
2026-01,SBS,Tier F,Location 2,173,Offer B|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,,3
2026-01,SBS,Tier F,Location 2,288,Offer B|Offer C|Offer F,Offer F,Offer F,13
2026-01,SBS,Tier F,Location 2,196,Offer B|Offer C|Offer G,Offer G,Offer G,196
2026-01,SBS,Tier F,Location 2,167,Offer B|Offer C|Offer J,,,81
2026-01,SBS,Tier F,Location 2,331,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer F|Offer G|Offer J,109
2026-01,SBS,Tier F,Location 2,303,Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer B|Offer E|Offer J,,165
2026-01,SBS,Tier F,Location 2,84,Offer B|Offer D|Offer E|Offer I|Offer J,,,26
2026-01,SBS,Tier F,Location 2,350,Offer B|Offer D|Offer E|Offer I|Offer J,Offer E|Offer I,Offer I,224
2026-01,SBS,Tier F,Location 2,388,Offer B|Offer D|Offer E|Offer J,Offer B|Offer E,Offer B,254
2026-01,SBS,Tier F,Location 2,434,Offer B|Offer D|Offer G|Offer H|Offer I,Offer B|Offer D|Offer G|Offer H|Offer I,,80
2026-01,SBS,Tier F,Location 2,288,Offer B|Offer E|Offer G,Offer B|Offer E|Offer G,Offer B|Offer E|Offer G,95
2026-01,SBS,Tier F,Location 2,463,Offer B|Offer F|Offer G|Offer H|Offer I,Offer F,,267
2026-01,SBS,Tier F,Location 2,386,Offer B|Offer F|Offer H,Offer B|Offer F|Offer H,Offer B|Offer F|Offer H,103
2026-01,SBS,Tier F,Location 2,388,Offer B|Offer G,Offer G,,18
2026-01,SBS,Tier F,Location 2,167,Offer B|Offer I,Offer I,Offer I,50
2026-01,SBS,Tier F,Location 2,245,Offer C,Offer C,Offer C,21
2026-01,SBS,Tier F,Location 2,149,Offer C|Offer D|Offer E|Offer F|Offer G,Offer F,,80
2026-01,SBS,Tier F,Location 2,142,Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer E|Offer G|Offer H|Offer I,Offer E|Offer H|Offer I,1
2026-01,SBS,Tier F,Location 2,482,Offer C|Offer D|Offer G|Offer H|Offer J,Offer C|Offer H,Offer C|Offer H,482
2026-01,SBS,Tier F,Location 2,388,Offer C|Offer D|Offer H|Offer J,,,85
2026-01,SBS,Tier F,Location 2,143,Offer C|Offer E|Offer F|Offer G|Offer H,Offer C|Offer H,Offer C,74
2026-01,SBS,Tier F,Location 2,310,Offer C|Offer E|Offer G|Offer I|Offer J,Offer C|Offer I|Offer J,,38
2026-01,SBS,Tier F,Location 2,460,Offer C|Offer G|Offer H|Offer J,Offer C|Offer J,Offer J,202
2026-01,SBS,Tier F,Location 2,142,Offer C|Offer H,Offer C,Offer C,66
2026-01,SBS,Tier F,Location 2,156,Offer C|Offer I|Offer J,Offer C,,36
2026-01,SBS,Tier F,Location 2,193,Offer C|Offer J,Offer C|Offer J,Offer C,30
2026-01,SBS,Tier F,Location 2,463,Offer D,Offer D,,26
2026-01,SBS,Tier F,Location 2,173,Offer D|Offer E,,,42
2026-01,SBS,Tier F,Location 2,458,Offer D|Offer E|Offer F|Offer H,Offer D|Offer E|Offer F|Offer H,Offer H,458
2026-01,SBS,Tier F,Location 2,339,Offer D|Offer G|Offer H|Offer I|Offer J,,,106
2026-01,SBS,Tier F,Location 2,380,Offer E,Offer E,,214
2026-01,SBS,Tier F,Location 2,245,Offer E|Offer G|Offer I,Offer I,Offer I,9
2026-01,SBS,Tier F,Location 2,463,Offer E|Offer H|Offer I,,,80
2026-01,SBS,Tier F,Location 2,173,Offer E|Offer J,Offer E,,89
2026-01,SBS,Tier F,Location 2,156,Offer E|Offer J,Offer E|Offer J,Offer E|Offer J,4
2026-01,SBS,Tier F,Location 2,388,Offer F,,,8
2026-01,SBS,Tier F,Location 2,440,Offer F,Offer F,Offer F,131
2026-01,SBS,Tier F,Location 2,245,Offer F|Offer H|Offer I,,,5
2026-01,SBS,Tier F,Location 2,460,Offer F|Offer J,Offer F|Offer J,Offer F|Offer J,258
2026-01,SBS,Tier F,Location 2,350,Offer G,Offer G,Offer G,30
2026-01,SBS,Tier F,Location 2,349,Offer H,,,182
2026-01,SBS,Tier F,Location 2,380,Offer H|Offer J,,,166
2026-01,SBS,Tier F,Location 2,273,Offer I,,,132
2026-01,SBS,Tier F,Location 2,350,Offer I,Offer I,,96
2026-01,SBS,Tier F,Location 2,434,Offer I|Offer J,Offer I,Offer I,284
2026-01,SBS,Tier F,Location 2,388,Offer J,Offer J,Offer J,23
2026-01,SBS,Tier F,Location 3,110,Offer A,,,22
2026-01,SBS,Tier F,Location 3,421,Offer A,Offer A,,68
2026-01,SBS,Tier F,Location 3,108,Offer A,Offer A,Offer A,1
2026-01,SBS,Tier F,Location 3,387,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer J,,,12
2026-01,SBS,Tier F,Location 3,196,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer J,Offer B,Offer B,15
2026-01,SBS,Tier F,Location 3,90,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer C|Offer D|Offer I|Offer J,Offer D,23
2026-01,SBS,Tier F,Location 3,334,Offer A|Offer B|Offer C|Offer D|Offer I|Offer J,Offer A|Offer B|Offer D|Offer I,Offer A|Offer I,61
2026-01,SBS,Tier F,Location 3,110,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,Offer A|Offer E|Offer G,33
2026-01,SBS,Tier F,Location 3,328,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,Offer A|Offer G,Offer G,2
2026-01,SBS,Tier F,Location 3,196,Offer A|Offer B|Offer C|Offer E|Offer F|Offer J,Offer E,,110
2026-01,SBS,Tier F,Location 3,429,Offer A|Offer B|Offer C|Offer E|Offer G|Offer J,,,18
2026-01,SBS,Tier F,Location 3,355,Offer A|Offer B|Offer C|Offer E|Offer H|Offer I|Offer J,Offer A|Offer B|Offer C|Offer E|Offer H|Offer J,Offer A|Offer C|Offer E|Offer J,148
2026-01,SBS,Tier F,Location 3,484,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,Offer B|Offer H,Offer B,57
2026-01,SBS,Tier F,Location 3,355,Offer A|Offer B|Offer C|Offer G,Offer A|Offer B|Offer G,,34
2026-01,SBS,Tier F,Location 3,196,Offer A|Offer B|Offer C|Offer G|Offer H|Offer J,,,15
2026-01,SBS,Tier F,Location 3,106,Offer A|Offer B|Offer C|Offer H,Offer A|Offer B|Offer C|Offer H,Offer A|Offer B|Offer C|Offer H,14
2026-01,SBS,Tier F,Location 3,250,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer B|Offer E|Offer F|Offer G,Offer A|Offer G,44
2026-01,SBS,Tier F,Location 3,110,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I|Offer J,,,23
2026-01,SBS,Tier F,Location 3,444,Offer A|Offer B|Offer D|Offer E|Offer I|Offer J,,,182
2026-01,SBS,Tier F,Location 3,162,Offer A|Offer B|Offer D|Offer F|Offer G,Offer A|Offer D,Offer A|Offer D,130
2026-01,SBS,Tier F,Location 3,90,Offer A|Offer B|Offer D|Offer F|Offer H|Offer I|Offer J,Offer B|Offer H|Offer J,Offer B,4
2026-01,SBS,Tier F,Location 3,110,Offer A|Offer B|Offer D|Offer G|Offer I|Offer J,Offer D,Offer D,1
2026-01,SBS,Tier F,Location 3,171,Offer A|Offer B|Offer E|Offer G|Offer H,Offer A|Offer B|Offer E|Offer G|Offer H,Offer A|Offer B|Offer E|Offer G,120
2026-01,SBS,Tier F,Location 3,302,Offer A|Offer B|Offer E|Offer J,Offer A|Offer E,Offer A|Offer E,35
2026-01,SBS,Tier F,Location 3,429,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer J,Offer C|Offer J,Offer C|Offer J,109
2026-01,SBS,Tier F,Location 3,196,Offer A|Offer C|Offer D|Offer E|Offer F|Offer I,Offer A|Offer C|Offer D|Offer E|Offer F,Offer C|Offer D|Offer E|Offer F,34
2026-01,SBS,Tier F,Location 3,108,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H,Offer F,Offer F,16
2026-01,SBS,Tier F,Location 3,231,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer A|Offer D|Offer F|Offer G|Offer H|Offer I,,231
2026-01,SBS,Tier F,Location 3,429,Offer A|Offer C|Offer D|Offer G|Offer I|Offer J,Offer A|Offer I|Offer J,Offer A,64
2026-01,SBS,Tier F,Location 3,391,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer C|Offer E|Offer G|Offer I|Offer J,Offer C|Offer I|Offer J,117
2026-01,SBS,Tier F,Location 3,219,Offer A|Offer C|Offer E|Offer G|Offer H|Offer J,Offer A|Offer E|Offer G|Offer H|Offer J,Offer A|Offer E|Offer G|Offer H|Offer J,56
2026-01,SBS,Tier F,Location 3,312,Offer A|Offer C|Offer G|Offer H|Offer J,,,188
2026-01,SBS,Tier F,Location 3,392,Offer A|Offer C|Offer H,,,78
2026-01,SBS,Tier F,Location 3,108,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H,Offer D,27
2026-01,SBS,Tier F,Location 3,391,Offer A|Offer D|Offer E|Offer G|Offer J,Offer A|Offer D|Offer E|Offer G,Offer A|Offer E|Offer G,274
2026-01,SBS,Tier F,Location 3,387,Offer A|Offer D|Offer F|Offer H|Offer I,Offer A|Offer F|Offer H|Offer I,Offer A|Offer F|Offer H|Offer I,9
2026-01,SBS,Tier F,Location 3,90,Offer A|Offer E|Offer F|Offer G|Offer I|Offer J,Offer E,,8
2026-01,SBS,Tier F,Location 3,355,Offer A|Offer E|Offer G,,,7
2026-01,SBS,Tier F,Location 3,106,Offer A|Offer E|Offer G,Offer A|Offer E|Offer G,Offer A|Offer E|Offer G,13
2026-01,SBS,Tier F,Location 3,429,Offer A|Offer E|Offer G|Offer H|Offer I,Offer A|Offer E|Offer H|Offer I,Offer H,166
2026-01,SBS,Tier F,Location 3,219,Offer A|Offer E|Offer H|Offer I,Offer A|Offer E|Offer H|Offer I,Offer E|Offer H|Offer I,67
2026-01,SBS,Tier F,Location 3,463,Offer A|Offer F|Offer G|Offer H,,,27
2026-01,SBS,Tier F,Location 3,250,Offer A|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A,,24
2026-01,SBS,Tier F,Location 3,162,Offer A|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer I|Offer J,12
2026-01,SBS,Tier F,Location 3,392,Offer A|Offer F|Offer H|Offer I|Offer J,Offer A|Offer H,Offer A,34
2026-01,SBS,Tier F,Location 3,171,Offer A|Offer G|Offer H,,,45
2026-01,SBS,Tier F,Location 3,250,Offer A|Offer H,Offer A|Offer H,,68
2026-01,SBS,Tier F,Location 3,468,Offer B,,,208
2026-01,SBS,Tier F,Location 3,328,Offer B|Offer C|Offer D,Offer D,Offer D,63
2026-01,SBS,Tier F,Location 3,392,Offer B|Offer C|Offer D|Offer E|Offer F|Offer I,Offer B|Offer D|Offer E|Offer F|Offer I,Offer D,169
2026-01,SBS,Tier F,Location 3,421,Offer B|Offer C|Offer D|Offer E|Offer I|Offer J,Offer B|Offer I|Offer J,,126
2026-01,SBS,Tier F,Location 3,334,Offer B|Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer D|Offer F|Offer H,36
2026-01,SBS,Tier F,Location 3,302,Offer B|Offer C|Offer D|Offer G|Offer H,Offer B|Offer C|Offer D|Offer G|Offer H,Offer C|Offer D|Offer G,77
2026-01,SBS,Tier F,Location 3,108,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,1
2026-01,SBS,Tier F,Location 3,463,Offer B|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,Offer E,,318
2026-01,SBS,Tier F,Location 3,334,Offer B|Offer C|Offer E|Offer H,Offer H,,4
2026-01,SBS,Tier F,Location 3,219,Offer B|Offer C|Offer E|Offer J,Offer B|Offer C|Offer E|Offer J,Offer B|Offer C|Offer E|Offer J,62
2026-01,SBS,Tier F,Location 3,196,Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,,,22
2026-01,SBS,Tier F,Location 3,444,Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,Offer C|Offer F|Offer G|Offer I|Offer J,Offer G,5
2026-01,SBS,Tier F,Location 3,312,Offer B|Offer C|Offer H|Offer I|Offer J,Offer B,Offer B,122
