month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-02,SBS,Tier F,Location 1,79,Offer B|Offer D|Offer F|Offer H|Offer I|Offer J,Offer B|Offer D|Offer H|Offer J,,2
2026-02,SBS,Tier F,Location 1,497,Offer B|Offer D|Offer F|Offer H|Offer J,,,386
2026-02,SBS,Tier F,Location 1,96,Offer B|Offer D|Offer H|Offer I|Offer J,Offer B|Offer H|Offer I,Offer B|Offer I,10
2026-02,SBS,Tier F,Location 1,179,Offer B|Offer F|Offer I|Offer J,Offer B|Offer F|Offer I|Offer J,Offer B|Offer F|Offer I|Offer J,70
2026-02,SBS,Tier F,Location 1,258,Offer B|Offer G|Offer H|Offer I,Offer B|Offer G|Offer I,Offer B|Offer G|Offer I,14
2026-02,SBS,Tier F,Location 1,351,Offer B|Offer I,,,98
2026-02,SBS,Tier F,Location 1,371,Offer C,,,9
2026-02,SBS,Tier F,Location 1,358,Offer C|Offer D|Offer E|Offer G|Offer H,,,12
2026-02,SBS,Tier F,Location 1,255,Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,22
2026-02,SBS,Tier F,Location 1,304,Offer C|Offer E|Offer F|Offer G|Offer H,Offer E|Offer F|Offer G|Offer H,Offer G,304
2026-02,SBS,Tier F,Location 1,404,Offer C|Offer F|Offer H|Offer J,Offer H|Offer J,Offer J,108
2026-02,SBS,Tier F,Location 1,720,Offer C|Offer G,Offer G,Offer G,323
2026-02,SBS,Tier F,Location 1,242,Offer C|Offer G|Offer J,Offer C|Offer J,,65
2026-02,SBS,Tier F,Location 1,83,Offer D,,,69
2026-02,SBS,Tier F,Location 1,242,Offer D|Offer E|Offer F|Offer G,Offer D|Offer E|Offer F|Offer G,Offer D|Offer F,149
2026-02,SBS,Tier F,Location 1,404,Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer F|Offer G|Offer I,,19
2026-02,SBS,Tier F,Location 1,121,Offer D|Offer E|Offer G|Offer H|Offer I,Offer D,Offer D,56
2026-02,SBS,Tier F,Location 1,277,Offer D|Offer E|Offer H,,,67
2026-02,SBS,Tier F,Location 1,358,Offer D|Offer E|Offer H,Offer E|Offer H,Offer H,270
2026-02,SBS,Tier F,Location 1,195,Offer D|Offer F|Offer G,,,16
2026-02,SBS,Tier F,Location 1,265,Offer D|Offer G,Offer G,,93
2026-02,SBS,Tier F,Location 1,404,Offer D|Offer G,Offer G,Offer G,136
2026-02,SBS,Tier F,Location 1,179,Offer D|Offer G|Offer H|Offer J,,,38
2026-02,SBS,Tier F,Location 1,79,Offer D|Offer G|Offer I|Offer J,Offer D|Offer G|Offer I|Offer J,Offer D|Offer I|Offer J,6
2026-02,SBS,Tier F,Location 1,265,Offer D|Offer H|Offer J,Offer H,,73
2026-02,SBS,Tier F,Location 1,96,Offer D|Offer I,Offer D|Offer I,,36
2026-02,SBS,Tier F,Location 1,265,Offer E,,,28
2026-02,SBS,Tier F,Location 1,258,Offer E,Offer E,Offer E,185
2026-02,SBS,Tier F,Location 1,121,Offer E|Offer F,,,13
2026-02,SBS,Tier F,Location 1,179,Offer E|Offer F|Offer G|Offer H|Offer J,,,22
2026-02,SBS,Tier F,Location 1,201,Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer F|Offer G|Offer J,Offer E|Offer F|Offer G|Offer J,38
2026-02,SBS,Tier F,Location 1,242,Offer E|Offer G|Offer I,,,28
2026-02,SBS,Tier F,Location 1,252,Offer F,,,5
2026-02,SBS,Tier F,Location 1,566,Offer F,Offer F,,319
2026-02,SBS,Tier F,Location 1,470,Offer F|Offer G|Offer J,Offer F|Offer G|Offer J,,11
2026-02,SBS,Tier F,Location 1,79,Offer G,Offer G,,3
2026-02,SBS,Tier F,Location 1,455,Offer G|Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,200
2026-02,SBS,Tier F,Location 1,388,Offer G|Offer I,,,23
2026-02,SBS,Tier F,Location 1,195,Offer H,Offer H,,14
2026-02,SBS,Tier F,Location 1,470,Offer H|Offer I,Offer H|Offer I,Offer I,106
2026-02,SBS,Tier F,Location 1,83,Offer I,Offer I,,2
2026-02,SBS,Tier F,Location 1,79,Offer I,Offer I,Offer I,56
2026-02,SBS,Tier F,Location 1,201,Offer J,Offer J,Offer J,77
2026-02,SBS,Tier F,Location 2,205,Offer A,,,63
2026-02,SBS,Tier F,Location 2,402,Offer A,Offer A,,26
2026-02,SBS,Tier F,Location 2,328,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer J,Offer E|Offer H,Offer E|Offer H,173
2026-02,SBS,Tier F,Location 2,224,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G,,32
2026-02,SBS,Tier F,Location 2,224,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer J,Offer J,Offer J,129
2026-02,SBS,Tier F,Location 2,249,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer I,Offer A,Offer A,84
2026-02,SBS,Tier F,Location 2,224,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,,96
2026-02,SBS,Tier F,Location 2,216,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,,,73
2026-02,SBS,Tier F,Location 2,251,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,Offer D|Offer F,Offer D|Offer F,80
2026-02,SBS,Tier F,Location 2,267,Offer A|Offer B|Offer E|Offer G|Offer H,Offer A|Offer B|Offer E|Offer G|Offer H,Offer B|Offer E|Offer G,77
2026-02,SBS,Tier F,Location 2,416,Offer A|Offer B|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer E|Offer G|Offer I|Offer J,Offer J,251
2026-02,SBS,Tier F,Location 2,224,Offer A|Offer B|Offer F|Offer I|Offer J,Offer B,,74
2026-02,SBS,Tier F,Location 2,414,Offer A|Offer B|Offer G|Offer H|Offer I,,,70
2026-02,SBS,Tier F,Location 2,385,Offer A|Offer C|Offer D|Offer E|Offer H,Offer A|Offer C|Offer D,Offer A|Offer C,88
2026-02,SBS,Tier F,Location 2,335,Offer A|Offer C|Offer D|Offer F|Offer G|Offer J,Offer F,,59
2026-02,SBS,Tier F,Location 2,267,Offer A|Offer C|Offer D|Offer F|Offer I|Offer J,,,75
2026-02,SBS,Tier F,Location 2,279,Offer A|Offer C|Offer D|Offer H,Offer D|Offer H,Offer D|Offer H,106
2026-02,SBS,Tier F,Location 2,328,Offer A|Offer C|Offer E|Offer F|Offer I|Offer J,,,98
2026-02,SBS,Tier F,Location 2,199,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer C|Offer G|Offer H|Offer J,Offer G|Offer J,150
2026-02,SBS,Tier F,Location 2,342,Offer A|Offer D|Offer E,,,74
2026-02,SBS,Tier F,Location 2,267,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer D|Offer E|Offer I,2
2026-02,SBS,Tier F,Location 2,328,Offer A|Offer D|Offer E|Offer F|Offer H|Offer J,Offer A|Offer E|Offer F,Offer A|Offer E|Offer F,53
2026-02,SBS,Tier F,Location 2,224,Offer A|Offer D|Offer F|Offer G|Offer H|Offer I,,,7
2026-02,SBS,Tier F,Location 2,216,Offer A|Offer D|Offer H,Offer A|Offer D|Offer H,Offer A|Offer D|Offer H,43
2026-02,SBS,Tier F,Location 2,157,Offer A|Offer E|Offer F|Offer H|Offer J,Offer E|Offer F|Offer H|Offer J,Offer E|Offer F|Offer H|Offer J,34
2026-02,SBS,Tier F,Location 2,279,Offer A|Offer F|Offer I|Offer J,Offer A|Offer F|Offer I,Offer A|Offer F|Offer I,194
2026-02,SBS,Tier F,Location 2,143,Offer A|Offer H|Offer I|Offer J,Offer A|Offer H,Offer A,32
2026-02,SBS,Tier F,Location 2,224,Offer B,Offer B,Offer B,15
2026-02,SBS,Tier F,Location 2,179,Offer B|Offer C|Offer D|Offer F,Offer C,Offer C,49
2026-02,SBS,Tier F,Location 2,328,Offer B|Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,,,7
2026-02,SBS,Tier F,Location 2,251,Offer B|Offer C|Offer D|Offer G|Offer H,Offer B|Offer C|Offer D|Offer G,Offer B|Offer D,55
2026-02,SBS,Tier F,Location 2,143,Offer B|Offer C|Offer D|Offer G|Offer I,Offer C,Offer C,55
2026-02,SBS,Tier F,Location 2,249,Offer B|Offer C|Offer E|Offer F,,,110
2026-02,SBS,Tier F,Location 2,335,Offer B|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,,,161
2026-02,SBS,Tier F,Location 2,342,Offer B|Offer C|Offer E|Offer F|Offer J,Offer C|Offer J,Offer J,187
2026-02,SBS,Tier F,Location 2,216,Offer B|Offer C|Offer F,Offer C|Offer F,,20
2026-02,SBS,Tier F,Location 2,251,Offer B|Offer D|Offer F|Offer G,Offer B|Offer F,Offer B,110
2026-02,SBS,Tier F,Location 2,279,Offer B|Offer E|Offer F|Offer G|Offer I,Offer E|Offer I,Offer E,4
2026-02,SBS,Tier F,Location 2,414,Offer B|Offer E|Offer J,,,98
2026-02,SBS,Tier F,Location 2,241,Offer B|Offer F|Offer H|Offer I|Offer J,Offer H|Offer J,Offer H|Offer J,241
2026-02,SBS,Tier F,Location 2,402,Offer B|Offer F|Offer J,Offer B|Offer J,Offer B,22
2026-02,SBS,Tier F,Location 2,267,Offer B|Offer G|Offer H|Offer I,Offer H,,50
2026-02,SBS,Tier F,Location 2,186,Offer B|Offer H,,,186
2026-02,SBS,Tier F,Location 2,267,Offer B|Offer H|Offer I,Offer B|Offer I,Offer I,63
2026-02,SBS,Tier F,Location 2,328,Offer B|Offer I|Offer J,Offer I|Offer J,Offer I|Offer J,138
2026-02,SBS,Tier F,Location 2,205,Offer B|Offer J,Offer B|Offer J,,66
2026-02,SBS,Tier F,Location 2,143,Offer C,Offer C,,49
2026-02,SBS,Tier F,Location 2,249,Offer C|Offer D,Offer C,Offer C,55
2026-02,SBS,Tier F,Location 2,95,Offer C|Offer D|Offer F,Offer C|Offer D|Offer F,,7
2026-02,SBS,Tier F,Location 2,328,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,Offer G,,60
2026-02,SBS,Tier F,Location 2,279,Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,,,63
2026-02,SBS,Tier F,Location 2,328,Offer C|Offer D|Offer G|Offer H|Offer I,Offer C|Offer D|Offer G|Offer H|Offer I,Offer C,25
2026-02,SBS,Tier F,Location 2,279,Offer C|Offer D|Offer G|Offer I,Offer C|Offer D|Offer G,Offer C|Offer D|Offer G,12
2026-02,SBS,Tier F,Location 2,279,Offer C|Offer E,,,69
2026-02,SBS,Tier F,Location 2,279,Offer C|Offer E,Offer E,Offer E,110
2026-02,SBS,Tier F,Location 2,414,Offer C|Offer E|Offer F|Offer H|Offer J,Offer E,,32
2026-02,SBS,Tier F,Location 2,416,Offer C|Offer E|Offer H|Offer J,Offer E|Offer H,Offer E|Offer H,165
2026-02,SBS,Tier F,Location 2,224,Offer C|Offer F|Offer G,Offer C|Offer G,Offer C,26
2026-02,SBS,Tier F,Location 2,385,Offer C|Offer F|Offer G|Offer H|Offer J,Offer C,,22
2026-02,SBS,Tier F,Location 2,402,Offer C|Offer F|Offer I|Offer J,,,279
2026-02,SBS,Tier F,Location 2,342,Offer D|Offer E,,,43
2026-02,SBS,Tier F,Location 2,420,Offer D|Offer E|Offer F,Offer D|Offer F,Offer D|Offer F,420
2026-02,SBS,Tier F,Location 2,95,Offer D|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,,,25
2026-02,SBS,Tier F,Location 2,385,Offer D|Offer E|Offer J,Offer E,Offer E,213
2026-02,SBS,Tier F,Location 2,224,Offer D|Offer F|Offer G,,,13
2026-02,SBS,Tier F,Location 2,301,Offer D|Offer F|Offer G|Offer I,,,301
2026-02,SBS,Tier F,Location 2,157,Offer D|Offer G,,,123
2026-02,SBS,Tier F,Location 2,414,Offer D|Offer H,,,214
2026-02,SBS,Tier F,Location 2,205,Offer D|Offer I,Offer D|Offer I,Offer D|Offer I,76
2026-02,SBS,Tier F,Location 2,95,Offer E,,,6
2026-02,SBS,Tier F,Location 2,385,Offer E|Offer G,Offer E|Offer G,,62
2026-02,SBS,Tier F,Location 2,95,Offer E|Offer G,Offer E|Offer G,Offer E|Offer G,57
2026-02,SBS,Tier F,Location 2,224,Offer E|Offer H|Offer I|Offer J,Offer E|Offer H|Offer I,Offer E,37
2026-02,SBS,Tier F,Location 2,331,Offer E|Offer J,,,90
2026-02,SBS,Tier F,Location 2,224,Offer F,,,32
2026-02,SBS,Tier F,Location 2,224,Offer F|Offer G,,,104
2026-02,SBS,Tier F,Location 2,251,Offer F|Offer G,Offer G,,6
2026-02,SBS,Tier F,Location 2,328,Offer F|Offer G|Offer H|Offer I,Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,102
2026-02,SBS,Tier F,Location 2,199,Offer F|Offer G|Offer I,Offer F|Offer G,,49
2026-02,SBS,Tier F,Location 2,342,Offer G,,,38
2026-02,SBS,Tier F,Location 2,224,Offer G,Offer G,Offer G,107
2026-02,SBS,Tier F,Location 2,335,Offer G|Offer H,Offer G|Offer H,Offer G,115
2026-02,SBS,Tier F,Location 2,216,Offer G|Offer H|Offer I,Offer G|Offer I,Offer G|Offer I,80
2026-02,SBS,Tier F,Location 2,474,Offer H,Offer H,Offer H,248
2026-02,SBS,Tier F,Location 2,179,Offer I,Offer I,,130
2026-02,SBS,Tier F,Location 2,402,Offer J,Offer J,Offer J,75
2026-02,SBS,Tier F,Location 3,110,Offer A,Offer A,Offer A,17
2026-02,SBS,Tier F,Location 3,458,Offer A|Offer B|Offer C|Offer E|Offer F|Offer I|Offer J,,,458
2026-02,SBS,Tier F,Location 3,224,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H,,,1
2026-02,SBS,Tier F,Location 3,347,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H,Offer A|Offer B|Offer C|Offer G,Offer A|Offer B|Offer C|Offer G,284
2026-02,SBS,Tier F,Location 3,347,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,Offer B|Offer C|Offer F,Offer B|Offer C|Offer F,105
2026-02,SBS,Tier F,Location 3,191,Offer A|Offer B|Offer D|Offer E|Offer F,Offer A|Offer B|Offer D|Offer E|Offer F,Offer A|Offer E,111
2026-02,SBS,Tier F,Location 3,411,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer E,Offer E,313
2026-02,SBS,Tier F,Location 3,254,Offer A|Offer B|Offer D|Offer F|Offer H|Offer I|Offer J,Offer A|Offer B|Offer D|Offer H|Offer J,Offer J,13
2026-02,SBS,Tier F,Location 3,211,Offer A|Offer B|Offer D|Offer G|Offer I,Offer A|Offer B|Offer D|Offer I,Offer B|Offer I,160
2026-02,SBS,Tier F,Location 3,440,Offer A|Offer B|Offer E|Offer H,Offer A|Offer B|Offer E,Offer A|Offer B|Offer E,81
2026-02,SBS,Tier F,Location 3,437,Offer A|Offer B|Offer E|Offer J,Offer A|Offer B|Offer J,Offer A|Offer B,317
2026-02,SBS,Tier F,Location 3,110,Offer A|Offer B|Offer J,Offer A|Offer B|Offer J,Offer A|Offer B,13
2026-02,SBS,Tier F,Location 3,125,Offer A|Offer C,,,23
2026-02,SBS,Tier F,Location 3,101,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H,Offer E,3
2026-02,SBS,Tier F,Location 3,342,Offer A|Offer C|Offer D|Offer E|Offer H|Offer I,Offer A|Offer C|Offer D|Offer E|Offer H|Offer I,Offer C|Offer D|Offer E|Offer H|Offer I,58
2026-02,SBS,Tier F,Location 3,440,Offer A|Offer C|Offer D|Offer E|Offer H|Offer I|Offer J,Offer C|Offer D|Offer E|Offer I|Offer J,Offer C|Offer D|Offer E|Offer I|Offer J,136
2026-02,SBS,Tier F,Location 3,498,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H,Offer D|Offer F|Offer H,Offer D|Offer H,128
2026-02,SBS,Tier F,Location 3,160,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,,,156
2026-02,SBS,Tier F,Location 3,101,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer I,Offer A,24
2026-02,SBS,Tier F,Location 3,342,Offer A|Offer C|Offer E|Offer F|Offer H|Offer J,Offer A,,16
2026-02,SBS,Tier F,Location 3,411,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I,Offer A|Offer I,Offer A|Offer I,34
2026-02,SBS,Tier F,Location 3,412,Offer A|Offer C|Offer F|Offer H,Offer A,Offer A,20
2026-02,SBS,Tier F,Location 3,254,Offer A|Offer D|Offer I,Offer A,Offer A,78
2026-02,SBS,Tier F,Location 3,440,Offer A|Offer E|Offer F|Offer G|Offer J,Offer A|Offer E|Offer F|Offer G,Offer E|Offer F|Offer G,147
2026-02,SBS,Tier F,Location 3,462,Offer A|Offer E|Offer F|Offer H|Offer J,Offer A|Offer E|Offer F|Offer H|Offer J,Offer A,43
2026-02,SBS,Tier F,Location 3,383,Offer A|Offer E|Offer G|Offer H|Offer J,Offer A|Offer E|Offer G|Offer H|Offer J,Offer E|Offer G|Offer H,383
2026-02,SBS,Tier F,Location 3,440,Offer A|Offer F|Offer G,Offer A|Offer F|Offer G,,49
2026-02,SBS,Tier F,Location 3,254,Offer A|Offer F|Offer G|Offer I|Offer J,Offer G,,12
2026-02,SBS,Tier F,Location 3,342,Offer A|Offer G,Offer A,,103
2026-02,SBS,Tier F,Location 3,429,Offer A|Offer H,Offer A|Offer H,Offer A|Offer H,15
2026-02,SBS,Tier F,Location 3,88,Offer A|Offer H|Offer J,Offer A|Offer H|Offer J,,14
2026-02,SBS,Tier F,Location 3,88,Offer A|Offer I,Offer A|Offer I,Offer A|Offer I,55
2026-02,SBS,Tier F,Location 3,121,Offer B|Offer C|Offer D|Offer E|Offer F|Offer H|Offer I,,,35
2026-02,SBS,Tier F,Location 3,498,Offer B|Offer C|Offer D|Offer E|Offer G|Offer I,Offer C|Offer I,Offer C|Offer I,47
2026-02,SBS,Tier F,Location 3,430,Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer B|Offer D|Offer E|Offer G|Offer J,Offer B|Offer D|Offer E|Offer J,430
2026-02,SBS,Tier F,Location 3,224,Offer B|Offer C|Offer D|Offer E|Offer I|Offer J,Offer B|Offer I,Offer B|Offer I,22
2026-02,SBS,Tier F,Location 3,121,Offer B|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,,,31
2026-02,SBS,Tier F,Location 3,249,Offer B|Offer C|Offer E|Offer F|Offer J,Offer C,Offer C,7
2026-02,SBS,Tier F,Location 3,440,Offer B|Offer C|Offer E|Offer G|Offer H|Offer J,,,27
2026-02,SBS,Tier F,Location 3,429,Offer B|Offer C|Offer E|Offer H|Offer I,Offer C|Offer E|Offer H,,414
2026-02,SBS,Tier F,Location 3,249,Offer B|Offer D|Offer E|Offer F|Offer H,Offer F|Offer H,Offer F|Offer H,138
2026-02,SBS,Tier F,Location 3,224,Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,Offer D|Offer E,Offer D|Offer E,36
2026-02,SBS,Tier F,Location 3,101,Offer B|Offer D|Offer E|Offer H|Offer I|Offer J,Offer B|Offer D|Offer H|Offer J,Offer B|Offer D,43
2026-02,SBS,Tier F,Location 3,462,Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer B|Offer I|Offer J,Offer I,419
2026-02,SBS,Tier F,Location 3,412,Offer B|Offer E,Offer E,Offer E,39
2026-02,SBS,Tier F,Location 3,301,Offer B|Offer E|Offer F,Offer B,Offer B,13
2026-02,SBS,Tier F,Location 3,101,Offer B|Offer E|Offer I,Offer E|Offer I,,25
2026-02,SBS,Tier F,Location 3,347,Offer B|Offer F|Offer G,,,7
2026-02,SBS,Tier F,Location 3,412,Offer B|Offer G|Offer H,,,135
2026-02,SBS,Tier F,Location 3,347,Offer B|Offer J,Offer J,,63
2026-02,SBS,Tier F,Location 3,689,Offer C,,,167
2026-02,SBS,Tier F,Location 3,125,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer C|Offer D|Offer E|Offer F,Offer C,102
2026-02,SBS,Tier F,Location 3,332,Offer C|Offer E|Offer F|Offer I|Offer J,,,40
2026-02,SBS,Tier F,Location 3,342,Offer C|Offer E|Offer H|Offer J,Offer E|Offer J,Offer E|Offer J,165
2026-02,SBS,Tier F,Location 3,110,Offer C|Offer E|Offer J,Offer C,,35
2026-02,SBS,Tier F,Location 3,412,Offer C|Offer F|Offer G|Offer I,Offer F,Offer F,114
2026-02,SBS,Tier F,Location 3,211,Offer C|Offer F|Offer G|Offer J,Offer C|Offer F|Offer J,Offer C|Offer F,51
2026-02,SBS,Tier F,Location 3,411,Offer C|Offer F|Offer H,Offer C|Offer F|Offer H,Offer F|Offer H,64
2026-02,SBS,Tier F,Location 3,498,Offer C|Offer G,Offer C|Offer G,Offer C,212
2026-02,SBS,Tier F,Location 3,88,Offer C|Offer G|Offer H,Offer C|Offer G|Offer H,Offer C|Offer G|Offer H,1
2026-02,SBS,Tier F,Location 3,110,Offer C|Offer G|Offer H|Offer J,Offer C|Offer G|Offer H,Offer C|Offer H,45
2026-02,SBS,Tier F,Location 3,232,Offer D,,,129
2026-02,SBS,Tier F,Location 3,232,Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer D|Offer F|Offer J,Offer F,103
2026-02,SBS,Tier F,Location 3,498,Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer D|Offer G|Offer I|Offer J,24
2026-02,SBS,Tier F,Location 3,224,Offer D|Offer G|Offer H,Offer D|Offer G,Offer G,33
2026-02,SBS,Tier F,Location 3,160,Offer D|Offer I|Offer J,,,4
2026-02,SBS,Tier F,Location 3,71,Offer E,,,71
2026-02,SBS,Tier F,Location 3,254,Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer F|Offer G,,92
2026-02,SBS,Tier F,Location 3,332,Offer E|Offer J,Offer E|Offer J,Offer E|Offer J,292
2026-02,SBS,Tier F,Location 3,301,Offer F,Offer F,Offer F,232
2026-02,SBS,Tier F,Location 3,121,Offer F|Offer G,,,55
2026-02,SBS,Tier F,Location 3,88,Offer F|Offer G,Offer G,Offer G,18
2026-02,SBS,Tier F,Location 3,224,Offer F|Offer H,Offer F|Offer H,,132
2026-02,SBS,Tier F,Location 3,249,Offer F|Offer J,,,36
2026-02,SBS,Tier F,Location 3,301,Offer G,,,56
2026-02,SBS,Tier F,Location 3,412,Offer G,Offer G,,104
2026-02,SBS,Tier F,Location 3,254,Offer G|Offer H,Offer H,,59
2026-02,SBS,Tier F,Location 3,596,Offer J,,,303
2026-02,SBS,Tier F,Location 3,538,Offer J,Offer J,Offer J,126
2026-02,SBS,Tier F,Location 4,485,Offer A,Offer A,,144
2026-02,SBS,Tier F,Location 4,230,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer I,Offer E|Offer F|Offer H|Offer I,51
2026-02,SBS,Tier F,Location 4,130,Offer A|Offer B|Offer C|Offer F,Offer A|Offer B|Offer C|Offer F,Offer A|Offer B|Offer C|Offer F,84
2026-02,SBS,Tier F,Location 4,130,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,Offer B|Offer C|Offer H|Offer I,7
2026-02,SBS,Tier F,Location 4,108,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I|Offer J,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I|Offer J,Offer E,3
2026-02,SBS,Tier F,Location 4,272,Offer A|Offer B|Offer D|Offer G|Offer H,Offer A|Offer B|Offer G|Offer H,Offer A|Offer G,66
2026-02,SBS,Tier F,Location 4,176,Offer A|Offer B|Offer D|Offer H|Offer J,Offer H|Offer J,,55
2026-02,SBS,Tier F,Location 4,130,Offer A|Offer B|Offer F,Offer A|Offer B,Offer A|Offer B,15
2026-02,SBS,Tier F,Location 4,155,Offer A|Offer B|Offer G|Offer H,Offer A|Offer B|Offer G|Offer H,Offer B|Offer H,31
2026-02,SBS,Tier F,Location 4,321,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer D|Offer E|Offer F|Offer G,132
2026-02,SBS,Tier F,Location 4,208,Offer A|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer A|Offer D|Offer G|Offer I|Offer J,Offer A|Offer D|Offer G|Offer J,180
2026-02,SBS,Tier F,Location 4,272,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,Offer A|Offer C|Offer D|Offer F|Offer J,28
2026-02,SBS,Tier F,Location 4,398,Offer A|Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,,,96
2026-02,SBS,Tier F,Location 4,485,Offer A|Offer C|Offer E|Offer F|Offer H,Offer A|Offer C|Offer E|Offer F|Offer H,Offer A|Offer C|Offer E|Offer F|Offer H,195
2026-02,SBS,Tier F,Location 4,59,Offer A|Offer C|Offer E|Offer F|Offer I|Offer J,Offer F|Offer I,Offer I,12
2026-02,SBS,Tier F,Location 4,360,Offer A|Offer D|Offer E|Offer F|Offer G,,,51
2026-02,SBS,Tier F,Location 4,266,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer A|Offer J,Offer A|Offer J,118
2026-02,SBS,Tier F,Location 4,86,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I,Offer A|Offer D|Offer E|Offer G,Offer A|Offer D|Offer E|Offer G,45
2026-02,SBS,Tier F,Location 4,130,Offer A|Offer D|Offer F,Offer A|Offer D|Offer F,,24
2026-02,SBS,Tier F,Location 4,352,Offer A|Offer D|Offer F|Offer H,Offer A|Offer D|Offer F,Offer A|Offer D|Offer F,352
2026-02,SBS,Tier F,Location 4,272,Offer A|Offer D|Offer F|Offer I|Offer J,Offer A,,96
2026-02,SBS,Tier F,Location 4,176,Offer A|Offer E|Offer F|Offer G|Offer H,Offer E|Offer F|Offer G|Offer H,,24
2026-02,SBS,Tier F,Location 4,485,Offer A|Offer F|Offer G,Offer A,,40
2026-02,SBS,Tier F,Location 4,345,Offer A|Offer G|Offer H,,,345
2026-02,SBS,Tier F,Location 4,272,Offer A|Offer I,Offer A,Offer A,24
2026-02,SBS,Tier F,Location 4,226,Offer B,Offer B,,226
2026-02,SBS,Tier F,Location 4,312,Offer B|Offer C|Offer D,Offer B|Offer C|Offer D,Offer B|Offer C|Offer D,312
2026-02,SBS,Tier F,Location 4,380,Offer B|Offer C|Offer D|Offer E,Offer B,,117
2026-02,SBS,Tier F,Location 4,230,Offer B|Offer C|Offer D|Offer E|Offer F|Offer H|Offer I,Offer B|Offer C|Offer E|Offer H|Offer I,,179
2026-02,SBS,Tier F,Location 4,321,Offer B|Offer C|Offer D|Offer E|Offer F|Offer J,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,112
2026-02,SBS,Tier F,Location 4,272,Offer B|Offer C|Offer D|Offer E|Offer G,Offer B|Offer D|Offer G,Offer B|Offer D|Offer G,58
